0.868783831596	0.917338192463	b -> o
0.868783831596	0.942574799061	o -> b
0.84515017271	0.892383694649	b -> o w
0.84515017271	0.972796797752	b o -> w
0.84515017271	0.915222585201	b w -> o
0.84515017271	0.916933774948	o -> b w
0.84515017271	0.941063582897	o w -> b
0.84515017271	0.86560767889	w -> b o
0.809699654579	0.854951918125	b -> o w e
0.809699654579	0.931992053986	b o -> w e
0.809699654579	0.958054184914	b o w -> e
0.809699654579	0.971639573574	b o e -> w
0.809699654579	0.876832842827	b w -> o e
0.809699654579	0.911838114262	b w e -> o
0.809699654579	0.88819873333	b e -> o w
0.809699654579	0.878472208977	o -> b w e
0.809699654579	0.901589930058	o w -> b e
0.809699654579	0.938641548157	o w e -> b
0.809699654579	0.913611114025	o e -> b w
0.809699654579	0.829299032688	w -> b o e
0.809699654579	0.860544204712	w e -> b o
0.809699654579	0.839458882809	e -> b o w
0.700393915176	0.739537298679	b -> o w e c
0.700393915176	0.806177377701	b o -> w e c
0.700393915176	0.828721225262	b o w -> e c
0.700393915176	0.86500453949	b o w e -> c
0.700393915176	0.951823353767	b o w c -> e
0.700393915176	0.840472698212	b o e -> w c
0.700393915176	0.967358052731	b o e c -> w
0.700393915176	0.922204196453	b o c -> w e
0.700393915176	0.758464396	b w -> o e c
0.700393915176	0.788744091988	b w e -> o c
0.700393915176	0.942365050316	b w e c -> o
0.700393915176	0.899462521076	b w c -> o e
0.700393915176	0.768296003342	b e -> o w c
0.700393915176	0.913322627544	b e c -> o w
0.700393915176	0.87296718359	b c -> o w e
0.700393915176	0.759882450104	o -> b w e c
0.700393915176	0.779879391193	o w -> b e c
0.700393915176	0.811929225922	o w e -> b c
0.700393915176	0.929738581181	o w e c -> b
0.700393915176	0.887952566147	o w c -> b e
0.700393915176	0.790277779102	o e -> b w c
0.700393915176	0.901457548141	o e c -> b w
0.700393915176	0.862121224403	o c -> b w e
0.700393915176	0.717347443104	w -> b o e c
0.700393915176	0.74437469244	w e -> b o c
0.700393915176	0.879715502262	w e c -> b o
0.700393915176	0.842214345932	w c -> b o e
0.700393915176	0.726135790348	e -> b o w c
0.700393915176	0.854354381561	e c -> b o w
0.700393915176	0.8189406991	c -> b o w e
0.700393915176	0.739537298679	b -> o w e c f
0.700393915176	0.806177377701	b o -> w e c f
0.700393915176	0.828721225262	b o w -> e c f
0.700393915176	0.86500453949	b o w e -> c f
0.700393915176	1.0	b o w e c -> f
0.700393915176	0.86500453949	b o w e f -> c
0.700393915176	0.951823353767	b o w c -> e f
0.700393915176	0.951823353767	b o w c f -> e
0.700393915176	0.828721225262	b o w f -> e c
0.700393915176	0.840472698212	b o e -> w c f
0.700393915176	0.967358052731	b o e c -> w f
0.700393915176	0.967358052731	b o e c f -> w
0.700393915176	0.840472698212	b o e f -> w c
0.700393915176	0.922204196453	b o c -> w e f
0.700393915176	0.922204196453	b o c f -> w e
0.700393915176	0.806177377701	b o f -> w e c
0.700393915176	0.758464396	b w -> o e c f
0.700393915176	0.788744091988	b w e -> o c f
0.700393915176	0.942365050316	b w e c -> o f
0.700393915176	0.942365050316	b w e c f -> o
0.700393915176	0.788744091988	b w e f -> o c
0.700393915176	0.899462521076	b w c -> o e f
0.700393915176	0.899462521076	b w c f -> o e
0.700393915176	0.758464396	b w f -> o e c
0.700393915176	0.768296003342	b e -> o w c f
0.700393915176	0.913322627544	b e c -> o w f
0.700393915176	0.913322627544	b e c f -> o w
0.700393915176	0.768296003342	b e f -> o w c
0.700393915176	0.87296718359	b c -> o w e f
0.700393915176	0.87296718359	b c f -> o w e
0.700393915176	0.739537298679	b f -> o w e c
0.700393915176	0.759882450104	o -> b w e c f
0.700393915176	0.779879391193	o w -> b e c f
0.700393915176	0.811929225922	o w e -> b c f
0.700393915176	0.929738581181	o w e c -> b f
0.700393915176	0.929738581181	o w e c f -> b
0.700393915176	0.811929225922	o w e f -> b c
0.700393915176	0.887952566147	o w c -> b e f
0.700393915176	0.887952566147	o w c f -> b e
0.700393915176	0.779879391193	o w f -> b e c
0.700393915176	0.790277779102	o e -> b w c f
0.700393915176	0.901457548141	o e c -> b w f
0.700393915176	0.901457548141	o e c f -> b w
0.700393915176	0.790277779102	o e f -> b w c
0.700393915176	0.862121224403	o c -> b w e f
0.700393915176	0.862121224403	o c f -> b w e
